,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
ABCC10,0.237331902277024,5.4813953806675,1.08419383537934,0.286216173536855,0.557551331248422,-6.6693688521186,ABCC10
FAM168B,-0.125742209695864,7.340942274228,-1.08243021846656,0.286562416749917,0.55813541477753,-7.10850169197213,FAM168B
LAMA3,0.140526220621989,7.35912829247046,1.08231208053176,0.286640291389761,0.558196694388707,-7.07721564946283,LAMA3
SEC62,0.14135687059567,6.16077837145049,1.08186807462526,0.286808639973589,0.558424172676315,-6.8419139400349,SEC62
GPAA1,-0.105891602223548,7.82433359407284,-1.08177375835956,0.286849965809784,0.558424172676315,-7.23139594842918,GPAA1
GRAMD4,-0.296399729164513,3.73860637657397,-1.08083614113367,0.287261022612197,0.559133892046753,-6.23435307965756,GRAMD4
H4C14,-0.613553975852365,0.180965418908135,-1.08071286610013,0.287315097951135,0.559148654216554,-5.43438989777621,H4C14
PAIP1,-0.139798128174843,5.70321539436415,-1.08038672983918,0.287458194174999,0.559336628594518,-6.67221348305311,PAIP1
VWA1,-0.621784184226047,0.308484011132502,-1.08002171717653,0.287618407414219,0.559557843088129,-5.44080097955882,VWA1
MEAF6,0.137899251965579,6.01049547089429,1.07979654352745,0.287717273151041,0.559620430552442,-6.75774649204648,MEAF6
ARMC8,0.124547013746057,6.2840549624499,1.07973650336463,0.28774363869097,0.559620430552442,-6.86879297862112,ARMC8
SNX11,-0.198007630642795,5.37979395787411,-1.07953615876488,0.287831628669922,0.559701050608432,-6.60585604779421,SNX11
ALG2,-0.149330618901859,5.88896330815264,-1.07921401432116,0.287973152029259,0.559828056358299,-6.68443499331898,ALG2
NRTN,0.293676785851506,3.30010449106371,1.07903534567267,0.288051665226377,0.559828056358299,-6.02512735648411,NRTN
SERPINB8,-0.344509871338806,3.13853713517046,-1.07896514865787,0.288082516350879,0.559828056358299,-5.88330581354147,SERPINB8
GRM8,-0.682519038810955,0.898422991474753,-1.07896374558124,0.288083133017503,0.559828056358299,-5.48056631579381,GRM8
BRF1,0.245019855771372,3.61385871362446,1.07811247704623,0.288457445627239,0.560351192473461,-6.21853735089464,BRF1
PSMD10,-0.106526990912503,7.48935433777913,-1.07804867822214,0.28848551248771,0.560351192473461,-7.12193726192979,PSMD10
SRPRA,-0.0883931429130911,8.21097027841607,-1.07803368642049,0.288492108073142,0.560351192473461,-7.28007890806686,SRPRA
KLK11,-0.400973128857352,2.47449462541342,-1.077919275406,0.288542446253554,0.56035846941571,-5.80190478417546,KLK11
