,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
MORC4,0.183084965888744,6.83825889890436,1.69401620621614,0.0992649991830943,0.295876120241654,-5.8975578313202,MORC4
GPRIN1,0.29719972970726,4.4066553386261,1.69379684524042,0.0993070809558069,0.29592821175805,-5.33658082364822,GPRIN1
CBX4,-0.302618795400356,4.69504629658722,-1.69352294207784,0.0993596468506395,0.295991213116594,-5.39570862542283,CBX4
PAOX,-0.590606173535227,2.58197229870563,-1.69341899072147,0.0993796026527849,0.295991213116594,-4.78170008948282,PAOX
TUSC1,-0.279986808711417,4.6511842351317,-1.69317284798286,0.0994268685999056,0.295991213116594,-5.38088006158266,TUSC1
IMPDH2,0.147726820245005,6.78230432222348,1.69314483397684,0.099432249219909,0.295991213116594,-5.92242263164912,IMPDH2
USP1,0.20700440703879,6.3980288096927,1.69294382738915,0.0994708634512208,0.295991213116594,-5.82732153679101,USP1
GTF3C6,-0.229915389301752,5.83178757889795,-1.69291768618055,0.0994758862074727,0.295991213116594,-5.66640494770587,GTF3C6
DCHS1,-1.04009092820172,0.786465902303973,-1.69184017038992,0.0996831032851352,0.296534425726025,-4.52717566811942,DCHS1
PNO1,0.235840175518439,5.10564689796823,1.69153023786673,0.0997427729224958,0.29662893117904,-5.51693773656106,PNO1
SLC39A7,0.194551090924628,6.49508082468637,1.69141898319424,0.0997641994362034,0.29662893117904,-5.8725860168021,SLC39A7
ING3,-0.406422015389206,3.88517101143538,-1.69118742244597,0.0998088079590822,0.296688218814602,-5.17708699816762,ING3
NAA20,0.166084622863875,7.06405883559405,1.69053258441707,0.0999350477048474,0.296990071348209,-5.98312661096763,NAA20
HOXA9,-0.278605558884701,6.15193837590948,-1.69257191588392,0.0999810687464755,0.297050188288479,-5.7943910881027,HOXA9
TMEM192,0.265031374115812,4.8040513645443,1.69017171025599,0.100004673848844,0.297050188288479,-5.44349165446782,TMEM192
PROSER3,-0.68329793560217,1.53239329709078,-1.68989459570054,0.100058167029226,0.297135697496419,-4.61400555862775,PROSER3
TGFBRAP1,-0.2165003244083,6.2441145742938,-1.68957469132579,0.100119949812031,0.297245775460206,-5.80041410577316,TGFBRAP1
SEZ6L2,-0.249045769514581,5.82976567223192,-1.68784008453311,0.100455505553649,0.297997351694389,-5.71576207096209,SEZ6L2
RARS1,0.154522525923593,7.27429970641258,1.68782269896373,0.100458873482814,0.297997351694389,-6.07275103910773,RARS1
CA9,0.145334025596418,8.33808782187488,1.68776511956357,0.100470028423942,0.297997351694389,-6.25494030684305,CA9
LEMD1,-0.557641488795686,2.35136350566381,-1.68775386302925,0.100472209289162,0.297997351694389,-4.84647083785611,LEMD1
COL28A1,0.856613651141824,1.22254750215964,1.68707093376437,0.100604595172133,0.298316436423878,-4.65512991878605,COL28A1
NMT2,-0.233305835530641,5.08487287530375,-1.68650558097187,0.100714298602469,0.298568121590313,-5.56134308643178,NMT2
MLEC,0.123120301426235,10.4891571297065,1.68655855459876,0.100855899613385,0.29888126899623,-6.53971281593051,MLEC
NUP107,0.137522965743987,7.00941821888484,1.68558603047523,0.100892944567161,0.29888126899623,-5.98497983555483,NUP107
KDM3A,0.204778233162936,7.33010530149461,1.68712812602525,0.10089448342269,0.29888126899623,-6.06840783491725,KDM3A
PKP3,-0.133655085459797,8.613509304519,-1.68483125201738,0.101039776249041,0.299237968221426,-6.33870781818872,PKP3
GPANK1,-0.319355362871367,4.74328709071928,-1.68431121774279,0.10114104505743,0.299464143009775,-5.40921462796836,GPANK1
CREBRF,-0.31820802639985,4.61792543311822,-1.68415788308234,0.101170920768061,0.299476002008555,-5.4158152634154,CREBRF
RAP1GAP2,-0.498695456612272,3.14606087963974,-1.68403509060797,0.1011948509323,0.299476002008555,-5.00009505638533,RAP1GAP2
POLR2D,0.249220049538113,5.33967267277063,1.68332516349257,0.101333295920005,0.299730074237398,-5.59606784979685,POLR2D
PLCXD1,-0.496253360259297,2.72036472717393,-1.68322744616232,0.101352364388016,0.299730074237398,-4.95951897974407,PLCXD1
PPP1R37,-0.769590422373334,0.759119818307661,-1.68319523662126,0.101358650381201,0.299730074237398,-4.5792943389403,PPP1R37
ACYP2,-0.549582219984291,2.31276275376132,-1.68308385886193,0.101380389290574,0.299730074237398,-4.77481985974259,ACYP2
TOP2B,0.200311357019877,6.7045542449441,1.68288536808344,0.101419140682338,0.299770952319116,-5.89731517100782,TOP2B
