,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
BOLA3,0.668851903449652,4.71821670680669,3.5386544255132,0.00117137064227406,0.00939204980975338,-1.26492354483345,BOLA3
SUN2,-0.399743063581605,6.50425381044537,-3.53797706030843,0.00117357205657031,0.00940343179505072,-1.67460376930209,SUN2
MPHOSPH6,0.514815605457985,4.88230608765237,3.53727125666245,0.00117587013744339,0.00941208548719806,-1.28597707755553,MPHOSPH6
LANCL1,-0.455679289271135,5.75683503091992,-3.53711104756249,0.00117639237842835,0.00941208548719806,-1.50330742482639,LANCL1
COMTD1,0.551771422434014,4.60022696626679,3.53692479418926,0.00117699979818291,0.00941208548719806,-1.27094808477101,COMTD1
SP1,-0.470347827633814,6.57359639123729,-3.53579768966212,0.00118068202880159,0.0094352576481041,-1.65235631945489,SP1
IFI16,0.766721281170114,4.22180125473112,3.53522804640187,0.00118254726492276,0.00944133591180402,-1.09599244932169,IFI16
PCSK5,-1.23717038364155,3.27806646553457,-3.53508605079501,0.00118301265644705,0.00944133591180402,-0.936950598982801,PCSK5
SGK2,-0.311464096193925,6.70697188513218,-3.53441577232965,0.00118521188299633,0.00945261493156288,-1.7202794471552,SGK2
NDUFB4,0.301610501842203,7.38590847131349,3.53190470675391,0.0011934859358911,0.00951229645524334,-1.92272597762453,NDUFB4
FGFR3,-0.768859724491899,5.30863064008912,-3.54278428187272,0.00119940185266408,0.00955311661059001,-1.35481948476663,FGFR3
ARHGAP32,-0.648850100570356,6.46883444321124,-3.56693780566195,0.00120572295782675,0.00959710788470038,-1.5747789402633,ARHGAP32
ATP2A3,-1.23081740494155,3.05844280267156,-3.52753343762769,0.00120802240699263,0.00960905124927272,-0.942448040967545,ATP2A3
NMT1,0.448063038959982,6.26749048130216,3.52553426486116,0.00121472728976701,0.00965599809254976,-1.65545143690325,NMT1
PPA2,0.255831057477825,7.71409100799147,3.52521661144711,0.00121579594097003,0.00965810949937028,-1.97446729618246,PPA2
TTYH3,-0.61144869367165,5.44063069557611,-3.52433156292513,0.00121877820590813,0.00967540955937761,-1.48265785343919,TTYH3
MACROH2A1,0.287798838867144,7.63689846151962,3.52355513757767,0.00122140025645793,0.00968982907943237,-1.96443450153222,MACROH2A1
SFXN3,-0.573578284970941,4.76765803283292,-3.5186737938269,0.00123800986723889,0.00981148282149086,-1.35455661942686,SFXN3
LYAR,0.639367854846733,4.110684893102,3.5184335383398,0.00123883297146576,0.00981148282149086,-1.16937486520717,LYAR
UGT1A1,1.43281503928424,-0.233768825486699,3.5183316950696,0.00123918204089504,0.00981148282149086,-0.95629338737815,UGT1A1
MTMR10,-0.743604258270583,3.97611859903737,-3.51742967609471,0.00124227786408612,0.009825702357165,-1.12302951223992,MTMR10
SEMA3A,1.07806423337577,3.66012018673543,3.52259070019113,0.00124261189700241,0.009825702357165,-1.10053183311525,SEMA3A
SOWAHB,-0.597303759540397,5.83198440588249,-3.51644543363874,0.00124566438680274,0.00984336766102273,-1.53041748485247,SOWAHB
POLL,-0.726138271593535,4.06576746807848,-3.5152660957218,0.00124973389477729,0.00986904107188869,-1.14493159073293,POLL
OAS2,0.6000853738947,6.939091969418,3.55076951291996,0.00125928726083693,0.00993260795670085,-1.6966806529388,OAS2
EXOC4,-0.411617341738229,6.5053826388954,-3.51246952387721,0.00125943519863381,0.00993260795670085,-1.72454579495717,EXOC4
MIEF2,-0.60637500956066,4.43326650666381,-3.51091630547082,0.0012648545991352,0.00996881144416711,-1.2900822472144,MIEF2
ATF7IP,-0.331704181681642,7.54489578041714,-3.50945977479966,0.00126995704332107,0.0100024710936624,-2.01744219230991,ATF7IP
TMEM115,-0.489932007291142,5.71882805984823,-3.50910692910944,0.00127119609391041,0.0100056776318459,-1.53135536588719,TMEM115
DNAJB9,0.424040002845859,6.43885660917143,3.50807084189497,0.00127484114299084,0.010027805380478,-1.73027076840037,DNAJB9
RHEB,0.398846111622176,6.3068829074376,3.50777890146937,0.00127587003226821,0.0100293391360063,-1.69692028117763,RHEB
RUVBL1,0.452484136039358,6.2266841986148,3.50513613213547,0.00128522043264233,0.010096241765767,-1.65048662395895,RUVBL1
SEMA3B,-0.444864837726838,5.7019751930467,-3.5037564713845,0.00129012800028283,0.0101225403513913,-1.62191658392857,SEMA3B
FITM2,-0.760859497926423,3.71118722446234,-3.50372182730108,0.00129025146409602,0.0101225403513913,-1.15739036370697,FITM2
DAD1,0.274986493733841,7.50786810675502,3.50110553909796,0.00129960827614771,0.0101893016539951,-2.03337504260463,DAD1
ACAA1,-0.261855868634111,7.61976761106817,-3.49716944264815,0.00131380839056591,0.0102939241129226,-2.0477633372107,ACAA1
BIN2,-1.15291941270012,1.59754897811086,-3.49634437060985,0.00131680385235833,0.0103106770392667,-0.971111141819346,BIN2
HIPK3,-0.620880726810707,7.61805468281229,-3.63681459330327,0.00131783748433778,0.0103120568797205,-1.89751264180185,HIPK3
GIT1,-0.377575437514107,6.57472496992851,-3.4952310065009,0.00132085639494612,0.0103289595981905,-1.77896080696292,GIT1
SPCS3,0.531527289153174,5.61778621161957,3.49415670795929,0.00132477812185445,0.0103528956930107,-1.52287943134077,SPCS3
ANK3,-0.600673360753949,5.08525835751698,-3.49380752662604,0.0013260552201358,0.0103561468393333,-1.47409215791694,ANK3
STXBP6,0.423989088954674,5.41379239853114,3.49343038014966,0.00132743592951314,0.0103602024167777,-1.55588698434801,STXBP6
RAB11FIP1,-0.388149921251033,7.49806580518126,-3.49223938061763,0.00133180519401308,0.0103875623011643,-1.97330521045772,RAB11FIP1
WBP1L,-0.567769066240917,4.92477102563074,-3.49135670872121,0.00133505226462,0.0104061397191087,-1.41606191131225,WBP1L
MRPS15,0.38556410930917,6.14676841445273,3.49064304594338,0.00133768317372509,0.0104198934782329,-1.68325458508611,MRPS15
LDLRAP1,-0.425253770991924,5.80520540307237,-3.48818265298453,0.00134679169144354,0.010484054157276,-1.65970122960718,LDLRAP1
TM4SF5,-0.612140708281221,4.17674730986883,-3.48787275157964,0.00134794318824668,0.0104862307406486,-1.31852667123511,TM4SF5
RBMS2,-0.864738487674371,4.7851573397595,-3.50045142744068,0.00135651803832104,0.0105415408656042,-1.37543144867585,RBMS2
TRAK1,-0.517455314683513,6.49912811688109,-3.48549601285673,0.00135680595825686,0.0105415408656042,-1.6462053944833,TRAK1
RARS1,0.313406495152467,7.27429970641258,3.48461660205502,0.00136009943966123,0.010560307269726,-2.00364399187113,RARS1
MRPS16,0.277137035836388,7.32143052388194,3.48352478997603,0.00136419909026626,0.0105853048120208,-2.00709961613957,MRPS16
TIMM50,0.391802756154281,6.22979699808742,3.48212275567566,0.00136948103664201,0.0106194380578295,-1.75902095316056,TIMM50
SYBU,0.428100156912775,5.81934600837048,3.4804502924697,0.00137580752053819,0.0106609073331395,-1.76231558229532,SYBU
SRP9,0.37564156698456,8.13496080556828,3.49757221967244,0.00137660173678937,0.0106609073331395,-2.14345687067318,SRP9
CHMP2B,0.338123134901553,7.03952484344,3.47712903068211,0.00138845443752118,0.0107457796139428,-1.96635902773605,CHMP2B
YTHDF3,-0.341747204039155,6.94621585009072,-3.47664196844684,0.00139031848247985,0.010753286423656,-1.90800989805184,YTHDF3
ATF4,0.324776332819636,7.22192660696749,3.47598862909833,0.00139282267056563,0.0107657315288515,-1.99508992548248,ATF4
ITGB1BP1,0.381845366126042,6.00941020163347,3.47440869534143,0.00139889635357428,0.0108057331049697,-1.71710072065283,ITGB1BP1
RPS7,0.33659067470164,6.89197333586855,3.47167843554079,0.00140945229635329,0.0108802841901418,-1.94204872408663,RPS7
COA6,0.586433751238709,4.19043653206778,3.47025218546053,0.00141499699815286,0.010913815680336,-1.34240101745942,COA6
PSMB8,0.332245294775643,7.02818994989312,3.46994313582864,0.00141620122457682,0.010913815680336,-1.97025958357089,PSMB8
TRAM2,-0.568573205720809,5.51834407294346,-3.46986178986493,0.00141651835678095,0.010913815680336,-1.64735491238175,TRAM2
USP7,-0.403865831248332,7.528080710447,-3.48053868590548,0.00141783508505098,0.0109169670729245,-2.07203691249264,USP7
TANC1,-0.485313867758591,5.84043735310247,-3.46898605306021,0.00141993679867009,0.0109261547521466,-1.6677613354924,TANC1
C12orf75,0.286046827722672,7.55416260916573,3.46845880745503,0.0014219987287539,0.0109350247511018,-2.11173227407202,C12orf75
DIDO1,-0.488833631007064,6.10626276357322,-3.46758497377746,0.00142542242366178,0.0109543485555145,-1.70846122592986,DIDO1
ZBTB22,-0.756159989272035,4.40772164118581,-3.4668145260893,0.00142844762542669,0.0109705872228651,-1.30908778803476,ZBTB22
FOXQ1,-0.58440285845125,5.19518679400163,-3.46514612225255,0.00143501987404531,0.0110140293715016,-1.52619707900944,FOXQ1
TMEM120A,-0.349091395098585,5.92496474038854,-3.46489642591389,0.00143600598688876,0.0110145688803005,-1.73464617851879,TMEM120A
SRM,0.482922475140651,5.66711872669838,3.46432639969844,0.00143825960432315,0.0110198474492388,-1.66352752955419,SRM
STYXL2,-0.189335973360329,9.31102092486646,-3.46425890054239,0.00143852668955724,0.0110198474492388,-2.42143392438065,STYXL2
EDC3,-0.469091694064026,6.50082312681509,-3.46400206084512,0.00143954340634391,0.0110206165169308,-1.84681684111386,EDC3
ATP9A,-0.554049217744405,8.07769160226161,-3.60088442382042,0.00144098893380489,0.0110246653351599,-2.07669339290823,ATP9A
BRD8,-0.525976903530013,5.74643511550406,-3.46315486766943,0.00144290197709382,0.0110322835845565,-1.62122326372348,BRD8
INO80C,0.747466173686504,3.93629428197345,3.46214323807983,0.00144692230211632,0.0110473176013855,-1.25434871491969,INO80C
SHOC2,-0.428434594497864,5.81944637487825,-3.46198037888063,0.00144757052785775,0.0110473176013855,-1.66010787202735,SHOC2
PGAM1,0.24653698200345,7.97570623175757,3.46196697507722,0.0014476238912267,0.0110473176013855,-2.19143430872823,PGAM1
PMAIP1,0.782520440458651,4.20972673376291,3.45986520682862,0.00145601491671091,0.011103620982641,-1.28781727050918,PMAIP1
ATG101,0.41471453129054,5.27802841446992,3.45965711103327,0.00145684825065333,0.011103620982641,-1.59571253126974,ATG101
PRDM11,-1.23779399163424,2.83979503120959,-3.45869492796863,0.00146070734456643,0.0111259830481953,-1.08859706644392,PRDM11
SLC46A1,-0.916554948097306,3.29541437570639,-3.45792829926486,0.00146378914811666,0.0111424000534171,-1.21377469713964,SLC46A1
SRSF2,0.422904528293551,6.59742939256975,3.4547473101972,0.00147664345113702,0.0112331377525775,-1.87869059027205,SRSF2
HMGA1,0.40159105652083,6.81666447696084,3.45369550631253,0.0014809175871722,0.0112585308602529,-1.92128934920153,HMGA1
CREB3,0.359628042960394,6.49374263484003,3.45219621835895,0.00148703069325852,0.0112978636436009,-1.91166873225632,CREB3
NAA20,0.332749066968224,7.06405883559405,3.45110408312816,0.00149149896121377,0.0113246578323977,-2.0115488614355,NAA20
HDAC11,-0.715248341467477,4.04077046750318,-3.45022730781364,0.00149509546013624,0.0113356743998336,-1.29999748738123,HDAC11
ACYP1,0.94894681259653,2.73288674241892,3.45019431315135,0.00149523096559234,0.0113356743998336,-1.139098134448,ACYP1
NHP2,0.454586580391607,4.94824969381057,3.44972012611166,0.00149717970402767,0.0113356743998336,-1.55147346977301,NHP2
TTC1,0.367672941675654,6.4739134870086,3.44966313060969,0.00149741409934159,0.0113356743998336,-1.90877924818993,TTC1
TLE3,-0.601999488872314,5.29147191413477,-3.44957120929706,0.00149779220216787,0.0113356743998336,-1.57245407416703,TLE3
POLR3K,0.434337079531216,5.48725774238028,3.4493736847086,0.0014986049967353,0.0113356743998336,-1.68378972615265,POLR3K
PARM1,0.206664301117112,8.67533884483164,3.44910171002258,0.00149972483998055,0.0113370148651453,-2.29074588041424,PARM1
GPRC5C,-0.358041114440365,6.61865049895634,-3.4485746661212,0.00150189720874301,0.0113463051065026,-1.92899658411664,GPRC5C
LACTB,0.536337017813772,4.79045766039138,3.44754162665541,0.00150616396564244,0.0113713961172515,-1.48276148479729,LACTB
VRK1,0.352467841534722,6.08057266494244,3.44566442121778,0.00151394721197034,0.0114209250241015,-1.79876750147705,VRK1
EPN3,-0.855391886665446,4.42548293886714,-3.44531690699689,0.00151539230489248,0.0114209250241015,-1.37859397335703,EPN3
ATAD2,0.41722148533946,7.09981052925047,3.44527347870341,0.00151557298898029,0.0114209250241015,-1.99304326129544,ATAD2
CDHR2,-0.635028790080134,5.37326235961506,-3.44502259846034,0.00151661718543259,0.0114216373758283,-1.64543924028421,CDHR2
CPM,-0.906223373647348,2.94375569763642,-3.44430320018419,0.00151961525025065,0.0114370542019803,-1.17467294350956,CPM
IFNAR1,0.374684082934729,7.01338749972846,3.44296948920272,0.00152518851264446,0.0114718212892902,-2.03081051576721,IFNAR1
NCL,0.218207101829229,9.51009615701126,3.44230372154627,0.00152797794222327,0.0114856191944496,-2.46920814788962,NCL
CDC14A,-0.974841613009771,3.15873328284425,-3.44020710551154,0.0015367943939949,0.0115446759378992,-1.22531184298534,CDC14A
MKRN1,-0.21365242232703,8.67641224667402,-3.43946620543197,0.00153992161495686,0.0115609471055469,-2.36077087755328,MKRN1
AURKAIP1,0.343724714974641,6.54992587256869,3.43769367345975,0.00154742801931883,0.0116100541412025,-1.95104975503576,AURKAIP1
EIF2B3,0.615894547341973,4.98167709896461,3.43739554335457,0.00154869400374803,0.0116123084682529,-1.57231464529681,EIF2B3
SMAD5,-0.401686952150462,6.20106579860007,-3.43551002051633,0.00155672379452522,0.0116652442845825,-1.808284401103,SMAD5
HS6ST2,0.442738530480384,6.35022155601523,3.43422535676669,0.00156221762576682,0.011699122904793,-1.8624704561742,HS6ST2
SCML1,0.458368050628237,5.41175173343642,3.43303670750401,0.0015673174384003,0.0117300104739517,-1.69873539850289,SCML1
GPD1L,-0.529490321654043,5.64323822147444,-3.43195394860164,0.00157197685135279,0.0117523128989719,-1.76293950236289,GPD1L
GFM1,0.34645425853304,6.5555612545035,3.43189017034143,0.00157225172149711,0.0117523128989719,-1.95101535854661,GFM1
