,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
TMEM250,-0.18519562935492,7.76768270494831,-2.67552544631589,0.011326957465653,0.0646555849261548,-4.21195372550114,TMEM250
TNFAIP1,-0.379565486226639,6.34909085101991,-2.67518810643921,0.0113363657944436,0.0646720220643015,-3.8263411760195,TNFAIP1
EPCAM,-0.204593710159131,11.2633106389972,-2.68882443334249,0.0113405915468206,0.0646720220643015,-4.6048331146459,EPCAM
HNRNPA3,0.302530534515154,6.04262344040552,2.67311089529278,0.0113944584411507,0.0649202363607858,-3.74867670752781,HNRNPA3
SMAD5,-0.309603167497485,6.20106579860007,-2.67309467949876,0.0113949130254942,0.0649202363607858,-3.7755512552221,SMAD5
C3,2.01012043894606,1.79023400048492,2.6980563437511,0.011417339728925,0.0650172087688357,-2.77643172933393,C3
ERN2,-0.484613575407923,4.60854695142978,-2.67179621855442,0.0114313679180715,0.0650220880416531,-3.41652108224221,ERN2
NFKBIB,0.531761802114821,3.4095083248603,2.67168882416011,0.0114343878971949,0.0650220880416531,-3.1582223164069,NFKBIB
DEAF1,-0.2403228489615,6.59800705235414,-2.67168783976388,0.0114344155822812,0.0650220880416531,-3.89440214954853,DEAF1
APMAP,0.222353670758348,7.73239927566236,2.67071293328219,0.0114618642782286,0.065147373191992,-4.2037113653891,APMAP
PCK1,-0.58798908813731,5.02020457802964,-2.6753823965155,0.0114851020283161,0.0652453966063447,-3.53366512494705,PCK1
CYP26A1,-1.32422945456216,0.766962459039461,-2.66971727972951,0.0114899600908155,0.0652453966063447,-2.82066290054284,CYP26A1
CCDC117,0.389398401497417,5.58250714712819,2.66877209996753,0.0115166906109535,0.0653663227833589,-3.68895372829866,CCDC117
DHRS7,-0.256557525691866,6.92230306925716,-2.66753015771421,0.0115519013880909,0.065535244337061,-4.05698149029685,DHRS7
RGP1,-0.524652670164661,4.56168158853948,-2.66732309885496,0.0115577814787484,0.0655376887529029,-3.43187830711981,RGP1
MRPS22,0.347071354749477,5.6896678747295,2.6652676189734,0.0116163038232339,0.0658384948548701,-3.71749568598058,MRPS22
PALLD,0.518845483785932,4.8742610563745,2.6646267053748,0.0116346075509764,0.0659111752310847,-3.49484443859566,PALLD
CYP4V2,-0.670264297441517,3.10600736800033,-2.66371924328921,0.011660569255908,0.0660271499250497,-3.11487241399131,CYP4V2
KIAA1217,-0.322501317136477,6.28674378744934,-2.66339015729304,0.0116699973649128,0.0660494392036735,-3.9171986782754,KIAA1217
