,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
CCL20,6.82351496782075,6.7497937810597,30.7477374789464,1.12237164496614e-26,1.34987637740077e-22,47.7788903825332,CCL20
LCN2,6.70111767902259,6.3787996615402,29.5368229984272,4.27774292257524e-26,2.57242070649062e-22,47.1353191546576,LCN2
MT2A,-3.37276907796903,8.25997653888393,-22.1380296549226,5.51969760508576e-22,2.1058125532523e-18,39.9243476366894,MT2A
SLC26A2,-2.12639432426432,8.56741659350737,-22.1678044336892,7.00361703916953e-22,2.1058125532523e-18,39.8986540825091,SLC26A2
MT1F,-4.43194350094685,7.34049643264989,-18.8348002302851,9.64612266236034e-20,1.9672623747041e-16,34.3150853323658,MT1F
MT1G,-4.62413483414017,8.75226020975582,-21.4221815748145,9.81422985634373e-20,1.9672623747041e-16,34.7995974017894,MT1G
SLC26A3,-1.74550222852904,7.0850843415074,-17.5717649908026,8.50344166348898e-19,1.46101275552546e-15,32.8269346996409,SLC26A3
GMDS,1.22821175241425,8.27968860128526,16.817971007511,3.3128107497501e-18,4.98039686090555e-15,31.4151686191755,GMDS
TNFAIP3,2.84045280362023,6.4473936267429,16.6569789716028,4.4570480669561e-18,5.95610190014234e-15,31.1304704108305,TNFAIP3
NFKBIA,1.43352221465668,8.19167712766217,16.3400944468465,8.04538777061897e-18,9.67618787172344e-15,30.5502242020578,NFKBIA
LAMC2,1.50472796622033,8.96252746333425,15.9011981096291,2.66387395001973e-17,2.91258290880794e-14,29.2691510019347,LAMC2
NFE2L3,1.05748240319291,9.01798301274604,14.5301044385425,2.8077238323981e-16,2.814041211021e-13,26.8811409623344,NFE2L3
NFKBIZ,4.96465423618213,4.76031264348196,14.216175339009,5.37369488896908e-16,4.97149449458701e-13,25.2296587380607,NFKBIZ
MT1H,-5.5750769168012,5.96632530569409,-14.1304964904144,6.42677171435175e-16,5.52105595775061e-13,24.7169726651697,MT1H
IL2RG,1.1765560123528,7.80647393231461,13.8389096750615,1.18859492012257e-15,9.53015406954275e-13,25.535868264745,IL2RG
BIRC3,3.71187448361047,4.98635924946351,13.746852215436,1.4459953680721e-15,1.07798701490532e-12,25.0826677578412,BIRC3
ZC3H12A,3.95436293917595,4.31202892976795,13.7223374212464,1.52371990133786e-15,1.07798701490532e-12,24.6061304638295,ZC3H12A
MUC20,-0.803986783189522,9.204135838519,-13.6313086154899,1.85176783067714e-15,1.23728953886411e-12,24.9429858186961,MUC20
DUOXA2,4.93434581061407,4.10610650967526,13.4102392714346,2.98462260714627e-15,1.86420759072976e-12,22.5729388875933,DUOXA2
PDZK1IP1,1.87997697455597,5.55701240707852,13.3927744862472,3.10003756669121e-15,1.86420759072976e-12,24.6715950411983,PDZK1IP1
SLCO2B1,-1.8503811641366,5.9860320998652,-13.0526328690013,6.53505720929934e-15,3.74272062172586e-12,23.9633265201888,SLCO2B1
MT1X,-4.126151018394,5.8184817618178,-12.981129823008,7.65702099577515e-15,4.18595415982671e-12,23.1348699269372,MT1X
AQP8,-1.62145012099295,5.17053734225797,-12.7756962700352,1.2110964182637e-14,6.33298114019893e-12,23.3004643438081,AQP8
IL4I1,5.1783016534463,2.1424694606193,12.6709264376265,1.53301660910742e-14,7.68232948238957e-12,20.8474490378013,IL4I1
KRT19,-0.765498658568099,9.8182586869819,-12.5012305534408,2.25184329185554e-14,1.08331677084586e-11,22.3381017869241,KRT19
GPX2,0.895543478287932,11.0093426377423,12.4578837885907,2.48559683890483e-14,1.14977973775032e-11,22.1814158378691,GPX2
SLC30A2,-3.2573568462521,5.4865477191451,-12.4156966163609,2.7369616597722e-14,1.21916436600297e-11,22.2375726729013,SLC30A2
VAV3,-1.23471889213731,7.71929531182231,-12.3647532874894,3.07548045154762e-14,1.32038914547103e-11,22.2835981616154,VAV3
RELB,2.01599262072205,5.39766111097517,12.3496608215681,3.18377693678056e-14,1.32038914547103e-11,22.3727541887465,RELB
TRIM31,1.46489341120752,6.16995141653945,12.1491722329418,5.0550062378203e-14,2.02655200074216e-11,21.9192422968645,TRIM31
HMGCS2,-0.758467319601781,10.0777806124464,-11.9630996197203,7.79741091774184e-14,3.02514390669939e-11,21.0521762374569,HMGCS2
MT1E,-4.36643142363224,5.00848111356996,-11.8008260071115,1.14183245721784e-13,4.29150592592469e-11,19.9876544080359,MT1E
CYP1A1,-1.56795025734853,6.79106057862491,-11.7307145831282,1.34774740468e-13,4.91192667760192e-11,20.9390345432794,CYP1A1
DUOX2,4.6606524484597,5.79306471409639,11.8632522424699,1.96806549649228e-13,6.9617422724449e-11,20.1079066365529,DUOX2
MMP7,1.84373774691104,7.25792669599981,11.7428516959173,2.19031055589765e-13,7.52653287308031e-11,20.4424677334124,MMP7
CEACAM7,0.875501383873146,7.86575641806015,11.0959085384866,6.21861432419474e-13,2.07753540214139e-10,19.057285990436,CEACAM7
NFKBIE,1.61630539691851,5.08116186778072,11.0548631253825,6.87689577461215e-13,2.23536285084487e-10,19.3600104810926,NFKBIE
NAMPT,1.10962758439621,7.29658079929137,11.0267361380735,7.3687117917147e-13,2.3321972820777e-10,19.1098968351773,NAMPT
IL32,1.54662355215419,5.38526189474629,10.9402464191223,9.11828182611352e-13,2.81193783391454e-10,19.0918194185738,IL32
IKBKE,1.84824419666196,5.57154327421391,10.4952856834311,2.77016633914987e-12,8.32919764023888e-10,17.9974190584734,IKBKE
APOBEC3C,-1.27443839469431,5.36311909359506,-10.2134327519304,5.67491371167541e-12,1.66468749293464e-09,17.2693967763171,APOBEC3C
ID1,-1.32199200541171,6.6129655420698,-10.1273727351738,7.07869933729157e-12,2.02703611737156e-09,16.9991347346758,ID1
BBLN,1.58261224719953,4.4218726286864,10.0762225261538,8.07620151884255e-12,2.25889478295626e-09,16.9323365747269,BBLN
IRAK2,1.47149969816326,5.83848654414957,10.0404708179926,8.85753899979471e-12,2.42112776251207e-09,16.8287130708902,IRAK2
SLC39A5,-0.74635390311842,7.6218768393196,-9.91529937218626,1.22546559420184e-11,3.27526104477011e-09,16.2543497861779,SLC39A5
MISP,-0.667684778637012,9.25905859978653,-9.78903376050177,1.70381865743329e-11,4.45474499846743e-09,15.668085499198,MISP
IFNGR1,0.952786950592841,7.63347098957396,9.78033898771164,1.74305961499849e-11,4.46037829565676e-09,15.8656309243837,IFNGR1
SLC39A2,-0.908124300737015,7.26888130854665,-9.70290822652066,2.13582848758585e-11,5.3515852542073e-09,15.6712124461863,SLC39A2
NFKB2,2.5102583923152,4.86232015784466,9.63014613847138,2.58707801308163e-11,6.34995658435364e-09,15.7683921248481,NFKB2
CD83,3.02698267273518,2.97378842024409,9.56891829274592,3.04151359040435e-11,7.31605679035862e-09,15.2215541091462,CD83
MUC13,0.572572890073989,10.3036983908912,9.5414861541167,3.27074468372204e-11,7.71318555120096e-09,14.8868329638098,MUC13
MVP,-0.555887263504925,9.51115916738604,-9.22415756146276,7.63455977754092e-11,1.76578558547086e-08,14.1143472405703,MVP
TAP1,0.707702905534455,7.90386871596809,9.06374728069028,1.17770445430076e-10,2.67250027771231e-08,13.9239995024329,TAP1
PIR,1.27562550562522,6.11423453909931,9.02176722983368,1.31989856675897e-10,2.93970741896484e-08,14.1087817096587,PIR
FCGRT,-0.582252127061524,9.12277429591704,-8.99527193020788,1.41851941307425e-10,3.10191508746255e-08,13.545316915184,FCGRT
NCOA7,1.32161763218884,6.73782103237898,8.90422130197722,1.81834715856334e-10,3.90522522786451e-08,13.7126182286381,NCOA7
SMPD3,-1.64021549967362,5.64062376683281,-8.88571659891035,1.9127150195327e-10,4.035828691214e-08,13.834925884544,SMPD3
PSME2,0.898125541029006,7.46277298039293,8.86505323621028,2.02399505091014e-10,4.19699801332694e-08,13.4561091191401,PSME2
DHCR7,0.508977799936693,9.82587967874004,8.78212782248966,2.5410113501016e-10,5.098917586885e-08,12.8780935115916,DHCR7
GSN,-0.754182815020398,8.25692504633419,-8.7817380012454,2.54373538881766e-10,5.098917586885e-08,13.1259774847706,GSN
PI3,2.75073276608098,3.7533126745369,8.75212954873698,2.75955946703091e-10,5.44085601802963e-08,13.2705444030053,PI3
BRI3BP,0.732435041212483,7.00798137824435,8.6826254694671,3.34235443159312e-10,6.48362850786621e-08,12.9938948076111,BRI3BP
ACSF2,-1.12380248143895,6.31236751177168,-8.64459065132527,3.71279441094928e-10,7.08790133023602e-08,13.0638457034938,ACSF2
SLCO3A1,1.66315165138424,4.50378243568646,8.63493224680975,3.81333726019835e-10,7.16609487943837e-08,13.1780080632908,SLCO3A1
TAPBP,0.681034266305705,9.69697471554651,8.59154467738418,4.30028035382005e-10,7.84505081408011e-08,12.36292844032,TAPBP
PHLDA1,1.00020471570263,7.4533464947354,8.59080565712202,4.30910060170207e-10,7.84505081408011e-08,12.7455543586016,PHLDA1
SCARB1,-0.518379178708086,8.46886095387615,-8.58391458909876,4.39223610453792e-10,7.84505081408011e-08,12.4539048541496,SCARB1
CYP2S1,-0.572722980685342,9.2286118877018,-8.57781088449759,4.46723329276112e-10,7.84505081408011e-08,12.394875702029,CYP2S1
NPNT,-0.617010560378082,9.54083152210778,-8.57511449257408,4.50077746879128e-10,7.84505081408011e-08,12.3663102286428,NPNT
VILL,-0.86329501151428,7.09009488388803,-8.56169701122682,4.67154177645429e-10,8.0263761350594e-08,12.6324420594845,VILL
SLCO4A1,0.733026843086563,7.57630680288542,8.51949219044321,5.25285019491041e-10,8.89803229495599e-08,12.4222797538731,SLCO4A1
ARRDC3,1.96260444865913,8.19295769058779,10.2638406892715,6.06825871511507e-10,1.01365204953735e-07,12.6459315514981,ARRDC3
PTGES2,0.800539923878173,7.07367759504809,8.45904527921759,6.21601704324126e-10,1.0241100956036e-07,12.3586334201389,PTGES2
GXYLT2,0.750100303722547,6.62790169325966,8.36764537007475,8.0249355898746e-10,1.3042689235057e-07,12.0919460964782,GXYLT2
IL37,2.67097286124951,1.37339575445035,8.36063986361701,8.18393674035581e-10,1.31237609568346e-07,11.9168369983727,IL37
DHRS9,1.26701014868543,4.49070852449059,8.35084532381617,8.41161906485127e-10,1.33113871701271e-07,12.2535874597728,DHRS9
PBXIP1,-0.924630259632779,6.58997965855158,-8.29287231112512,9.89739734066248e-10,1.54592204956036e-07,12.0107419789601,PBXIP1
EHF,0.624974060670249,9.21546771713432,8.19060000372967,1.31999431735605e-09,2.03532969933861e-07,11.2976275547807,EHF
TGFBI,-0.607367826152162,9.16142766734287,-8.11560882381702,1.63159004237483e-09,2.48394094172685e-07,11.0897682871803,TGFBI
PLCB4,-0.702014389971861,7.89964569406546,-8.10307526167168,1.69052704309231e-09,2.5414960934089e-07,11.1874011959233,PLCB4
SDCBP,0.730046116185608,7.86547178012623,8.07148677618854,1.84883659115024e-09,2.7451799607116e-07,11.0914245117698,SDCBP
C1orf115,-1.42445030900122,5.22200215059098,-7.994340230055,2.30174587796077e-09,3.37598752124806e-07,11.3864833618291,C1orf115
ERO1A,0.776995733913097,8.76473885280414,8.00416175888948,2.59536823595432e-09,3.76078238238827e-07,10.6425732254741,ERO1A
TFF1,1.72444434708592,3.89322095737962,7.92328873040035,2.81814620635086e-09,4.0148679336962e-07,11.2334738047855,TFF1
PIGZ,-0.581074715033543,8.743883749035,-7.92089225727547,2.83748045534362e-09,4.0148679336962e-07,10.5875486308065,PIGZ
H2AC6,-1.12186217234233,6.01185245854869,-7.91129064476738,2.9163030697871e-09,4.07841593259645e-07,11.0476589006693,H2AC6
CTSC,0.603974055244376,8.20905145825267,7.87344111650086,3.2492721397423e-09,4.44918846217765e-07,10.5623046618179,CTSC
SMAGP,-0.802995922359836,6.88530234475797,-7.87278055343084,3.25541352516532e-09,4.44918846217765e-07,10.7573953643764,SMAGP
SCNN1B,1.64452650672608,4.08423734834861,7.86070115568912,3.36981690318636e-09,4.50614160547056e-07,11.0340112877671,SCNN1B
PGM1,-0.538816970535899,8.48572165278836,-7.86047272828623,3.37201916099069e-09,4.50614160547056e-07,10.4357409272153,PGM1
PPP4R2,1.10971776865711,5.41854167426545,7.85079211811875,3.46670324222757e-09,4.58176262574406e-07,10.9223708953848,PPP4R2
TAGLN2,0.423756323873658,9.43210847816296,7.80199749692803,3.98663278241689e-09,5.21165570370956e-07,10.1301288454327,TAGLN2
TSPAN8,-0.617141008992247,10.13826395874,-7.74774142128741,5.13752099231251e-09,6.64397472844544e-07,9.78895683180434,TSPAN8
DNASE1,-1.18005404964231,5.6881405411422,-7.70304443681154,5.29707741040951e-09,6.77744149095693e-07,10.4330013413409,DNASE1
STEAP1,1.1550649589795,5.39944377422797,7.63800660008221,6.38876402452707e-09,8.08817525505128e-07,10.3468146416934,STEAP1
IFNGR2,0.68726410122353,7.1796037716028,7.62913056225523,6.55448745801666e-09,8.14935704874521e-07,9.95547223013878,IFNGR2
CXCL10,3.255572595497,3.1101886637258,7.62817382744465,6.57260857843424e-09,8.14935704874521e-07,10.0879895655979,CXCL10
STK38L,0.652505701277933,7.61964927420628,7.62121190983056,6.70600878693012e-09,8.22991506942944e-07,9.84134537009608,STK38L
LGI4,-1.19111671548916,4.48119044555128,-7.61400904652147,6.84691389161486e-09,8.31796296711636e-07,10.2973789958692,LGI4
BCL3,0.936210539034387,5.73826467728483,7.60187333960871,7.09113505206024e-09,8.52850812711285e-07,10.1263304114677,BCL3
SOCS2,1.60336742624611,4.55210437817398,7.58278650433372,7.49322534783768e-09,8.89913096964279e-07,10.2683951547523,SOCS2
ACSL5,-0.459023308503429,9.16160686854495,-7.5803000162302,7.54727994432165e-09,8.89913096964279e-07,9.50474560757568,ACSL5
DAPP1,1.38977326815512,4.67491259397376,7.54402995187229,8.3822046483861e-09,9.78764808797471e-07,10.1283932874488,DAPP1
HAVCR1,-0.605278391307201,7.62410702720944,-7.45974764143639,1.07023339243775e-08,1.23766317412008e-06,9.36523220784393,HAVCR1
LTB,2.9247493004524,0.707326213820495,7.45486273292851,1.08552282591858e-08,1.24338885974503e-06,9.17065665656738,LTB
NFKB1,0.913734329425856,6.59769394132733,7.40230552285461,1.26469961205152e-08,1.43495681454185e-06,9.47163530476427,NFKB1
FXYD3,-0.485605137646054,10.7512621958873,-7.37368231865985,1.37458904954911e-08,1.54506378494647e-06,8.75846368447222,FXYD3
ACSL4,0.962597657700081,6.31066286728632,7.3562149353156,1.44634808161023e-08,1.60295990935965e-06,9.36149085370676,ACSL4
AMN,-0.669389465472268,8.05714603105594,-7.35469867127357,1.45275322291678e-08,1.60295990935965e-06,9.03181855361419,AMN
SRPK1,0.525679895745817,8.35092703044834,7.33951198140836,1.51851133597339e-08,1.65835714773834e-06,8.93396698832843,SRPK1
CTSB,-0.42155198654112,9.57700198075315,-7.3368068674243,1.53053665418605e-08,1.65835714773834e-06,8.75414447830807,CTSB
SMIM24,-1.19677236593972,5.69578317904638,-7.32235289918521,1.59644251308015e-08,1.70969960045071e-06,9.48580824010838,SMIM24
STAP2,0.689095363340246,7.13937905375953,7.32023180070989,1.6063528298905e-08,1.70969960045071e-06,9.09401720890597,STAP2
HLA-B,0.518558236497396,8.96209216181367,7.30719265493992,1.66865742814105e-08,1.74567158784789e-06,8.76065017131593,HLA-B
MT1M,-3.66718739320431,1.54533010142218,-7.30708546464303,1.66917961754808e-08,1.74567158784789e-06,8.73320363121297,MT1M
RHCG,2.11617470573658,3.16557166138867,7.29400445293858,1.73416241073056e-08,1.79799752705659e-06,9.47179178710122,RHCG
CKAP4,0.690017961748597,7.61828516380931,7.28728556485885,1.76852884644766e-08,1.8179569603612e-06,8.9033726370292,CKAP4
RFLNA,-1.11663899080634,6.36240917762892,-7.26691154881361,1.87701061022681e-08,1.91165616416337e-06,9.14022251017485,RFLNA
PRR15,-0.939580203108883,7.66234811638242,-7.26237456486673,1.90207022231421e-08,1.91165616416337e-06,8.95765174982181,PRR15
IL1B,2.33440330040412,2.50201011743045,7.26001811833257,1.9152190818889e-08,1.91165616416337e-06,9.37053455785007,IL1B
AMD1,0.689099002415784,8.07151011336718,7.25858525494669,1.92325929877582e-08,1.91165616416337e-06,8.75045596205986,AMD1
STC2,1.05414964283851,6.03091184731796,7.25253495030112,1.95758749038536e-08,1.92982825793973e-06,9.0984591032926,STC2
AGPAT2,-0.445581099295618,9.31172109675793,-7.24417520026585,2.00604118581996e-08,1.96151685706152e-06,8.48310682890598,AGPAT2
LGALS3,-0.493772346499687,11.3493972670305,-7.22558430566895,2.11818922979553e-08,2.05447273118958e-06,8.26039342549337,LGALS3
HDGF,0.584128136647685,8.40210925375634,7.2042037017325,2.2550314243466e-08,2.16871700476595e-06,8.51884166702092,HDGF
HSD11B2,-0.99397615773872,5.70718095329706,-7.20163826179891,2.27204076328685e-08,2.16871700476595e-06,8.87723938977727,HSD11B2
FAM8A1,1.01861892323975,6.43096997759322,7.19671016463112,2.30507978639967e-08,2.18292870795503e-06,8.88774093731674,FAM8A1
CHP2,-1.70376092227219,3.6408528199909,-7.17766220879537,2.4374146607437e-08,2.29021766599723e-06,9.14060218829029,CHP2
CES2,-0.56315012494801,7.8496043913304,-7.17093220634308,2.48598585948755e-08,2.30625205759693e-06,8.49494180026867,CES2
CAPN5,-0.974826113928853,6.23172313527022,-7.16862989109038,2.50282561654998e-08,2.30625205759693e-06,8.75792319124369,CAPN5
KLHL5,1.97498848807358,4.09414662066265,7.16738127954676,2.51200648162632e-08,2.30625205759693e-06,9.1187933631859,KLHL5
MGST1,0.571679065374854,8.59101686472015,7.14260771030493,2.70137061481662e-08,2.46131699881814e-06,8.28457002326138,MGST1
MARS1,0.563309271642554,8.13331044149404,7.13760176909166,2.74135416663407e-08,2.4789674106848e-06,8.37484302156588,MARS1
BMP2,1.25817383730634,7.29071688822429,7.31300443196536,2.76820806883222e-08,2.48457003312277e-06,8.69974849906352,BMP2
CXCL1,3.28585107951904,1.31858930791628,7.11443455686346,2.93433098461103e-08,2.61416287051236e-06,8.47124315337974,CXCL1
PNPLA2,-1.00250922997968,5.63901624302351,-7.09411459595216,3.11486908482144e-08,2.7545978296432e-06,8.77667060589849,PNPLA2
TMEM97,0.593950410537299,7.63739698277959,7.08849236303815,3.16677597918684e-08,2.78005946727592e-06,8.34218502796431,TMEM97
S100A10,-0.563677243183703,8.80539374887743,-7.06020993842447,3.44145931803351e-08,2.99930660999921e-06,8.0280618689155,S100A10
DDX39A,0.657466378993901,7.04616082423194,7.03599360675674,3.69572126736334e-08,3.19772947356682e-06,8.24577071904217,DDX39A
LPAR5,-0.978549353792721,5.27726212363017,-7.00680347112216,4.02757987960595e-08,3.45997880085862e-06,8.49586363252274,LPAR5
PDLIM1,-0.538275944481475,8.94254559945566,-6.99810976758524,4.13212014089781e-08,3.52461056273603e-06,7.90613867460172,PDLIM1
OBSCN,1.8741070399588,3.66521984567277,6.98055944491339,4.35158842697928e-08,3.68567281769576e-06,8.58978065417908,OBSCN
CXXC5,-0.817732229914507,6.57088526727929,-6.96223615404431,4.59330177012208e-08,3.86319163561246e-06,8.16300745967649,CXXC5
CD44,0.410058085581767,11.2512440215747,6.94229383316264,4.87181598382442e-08,4.06898130815669e-06,7.55449817207157,CD44
DESI1,0.846995291279483,5.97222230548093,6.88537596877557,5.76421187839816e-08,4.78111560424101e-06,8.04640606421126,DESI1
RRM2,0.547924761207017,8.03503517337617,6.87679888213582,5.91232233318671e-08,4.87037676035867e-06,7.61237936430229,RRM2
SCNN1A,-0.680102759480743,8.34542014914576,-6.87230121031566,5.9915183406851e-08,4.90204020975644e-06,7.54441916465224,SCNN1A
NOS2,1.3554970132026,4.42539253116811,6.86735152391547,6.07991193384234e-08,4.94075005596769e-06,8.17675749229586,NOS2
POFUT1,-0.577004191934476,7.51265025407678,-6.86271464544019,6.16391326376825e-08,4.94488922794158e-06,7.64766992658365,POFUT1
GPSM2,-0.813868260866759,7.19763958666555,-6.8625325849133,6.16723525560186e-08,4.94488922794158e-06,7.69126696856102,GPSM2
SPINK1,-0.795089864976119,6.68269341103524,-6.84383199550182,6.51826574737311e-08,5.13275399263222e-06,7.72861253979764,SPINK1
ZKSCAN1,-0.579935734260609,8.31925703975621,-6.84369993738426,6.52081502855055e-08,5.13275399263222e-06,7.4740341849134,ZKSCAN1
MYO1B,0.519911512021929,8.23883243112865,6.84203977100663,6.55294924808618e-08,5.13275399263222e-06,7.49000322423757,MYO1B
B2M,0.562628374977544,11.2860709507508,6.92657045463003,6.57224673539006e-08,5.13275399263222e-06,7.18446474009789,B2M
MEGF6,-1.01685058384804,5.9046923083794,-6.83108122575072,6.76911041958337e-08,5.25239296879543e-06,7.83788449404041,MEGF6
GTF3C3,0.684310748814363,7.18445588647103,6.79706443908414,7.4870455923301e-08,5.7722241883945e-06,7.59758841443663,GTF3C3
MTMR11,-0.874843954321507,6.42999811349408,-6.79253573284548,7.58825386180992e-08,5.79348015906142e-06,7.66635907531804,MTMR11
PSMC4,0.575540414113034,7.49912103148299,6.79152819533144,7.61095755493227e-08,5.79348015906142e-06,7.46067083318559,PSMC4
NOD2,2.95992632536351,2.27364058331816,6.77638591705155,7.96054567156929e-08,6.02147690515496e-06,7.882593035337,NOD2
GDF15,1.03542534986435,8.31150525242827,7.35813031003848,8.07378955626383e-08,6.06896668707407e-06,7.40693513655532,GDF15
XPOT,0.673536446176093,8.04157819777116,6.76589326446799,8.21224992452927e-08,6.12861016784122e-06,7.29609311047663,XPOT
PSMD1,0.531004853931211,8.57644532633979,6.76414141607746,8.25504986439076e-08,6.12861016784122e-06,7.20733126694331,PSMD1
HELLS,1.20386891603351,5.91624046825569,6.75861272984329,8.39160431374489e-08,6.18203332749491e-06,7.72816536293272,HELLS
EDN1,-2.2390048193809,5.6279155582169,-7.05680096819768,8.44620268715889e-08,6.18203332749491e-06,7.94997512117529,EDN1
CDH17,-0.343381570941181,11.4046812834125,-6.75503383783494,8.48121309583986e-08,6.18203332749491e-06,6.87941892233027,CDH17
SQSTM1,0.40609337722063,9.31049834303412,6.70059214962997,9.96971312914721e-08,7.22323733760563e-06,6.91833245394824,SQSTM1
PSMD2,0.460588020720605,9.48771136776204,6.69053745659403,1.02721872411369e-07,7.39502451514837e-06,6.86005756392246,PSMD2
CAMK2N1,-0.990115908642678,5.7111361572707,-6.68865646331792,1.03297922885585e-07,7.39502451514837e-06,7.5207560525525,CAMK2N1
LIF,1.68038026647324,3.96361589448023,6.68291102770879,1.050777023307e-07,7.47792618894281e-06,7.74032213980355,LIF
GK,1.29203380800852,4.49021141033545,6.67193151522135,1.08565332990693e-07,7.68067799928859e-06,7.62278120292585,GK
SCIN,-1.035403144472,6.78111804954095,-6.65077040924309,1.15619918719657e-07,8.13193428328253e-06,7.42252288194525,SCIN
USH1C,-0.492563098365357,8.28245179248466,-6.63573238838719,1.20912534311746e-07,8.45473866376375e-06,6.85231390623871,USH1C
MYO1A,-0.80044148493695,6.76891983459265,-6.63242749464286,1.22108048777073e-07,8.48897978405696e-06,7.07570439458737,MYO1A
PSMD14,0.554361260192631,7.66706331482128,6.62485460402806,1.24892604774789e-07,8.63266297486428e-06,6.92919572516488,PSMD14
CCL28,2.49882212030137,1.95154142480465,6.61520183924468,1.28534938122923e-07,8.833655433168e-06,7.42583002350143,CCL28
GART,0.584154391438627,7.76204476468121,6.60119410636965,1.34011873886022e-07,9.15773185924541e-06,6.83086770655418,GART
TMC4,-0.549563117760426,7.717756631186,-6.59313304638777,1.37269720003986e-07,9.32736114399963e-06,6.81425539109587,TMC4
SAT1,0.492916574700514,8.90339770440846,6.58996483313974,1.38571887989732e-07,9.36294436433995e-06,6.61156989771757,SAT1
INSIG1,0.492825190278969,9.06426179498112,6.55047646225598,1.55886047560008e-07,1.04739748268392e-05,6.49176256232236,INSIG1
SQLE,0.591121158943146,8.11045071145085,6.53074802010518,1.6533702836201e-07,1.10472691117216e-05,6.57059395988553,SQLE
IP6K2,-0.600526104479384,7.38365381548426,-6.52585828675402,1.67767442081345e-07,1.114772942493e-05,6.71057945174483,IP6K2
MAP3K8,1.72767633029007,3.47110553253371,6.51572145671609,1.72921166874604e-07,1.14270487582465e-05,7.26517336466836,MAP3K8
FLOT1,-0.660789903454639,7.2591530495243,-6.50450839519795,1.78808094695634e-07,1.17515024858163e-05,6.65534856731685,FLOT1
MPZL1,0.44386525628817,8.99990944598411,6.49529163519467,1.83797848441709e-07,1.20137865391763e-05,6.30824780947377,MPZL1
CEBPA,-0.884323106620551,5.69983405166551,-6.49054390518363,1.86422660536638e-07,1.21194883149954e-05,6.95244601527968,CEBPA
CDC42EP2,0.832118031738788,6.07613941041222,6.47800657843217,1.93536946345697e-07,1.25143486758048e-05,6.82193994599572,CDC42EP2
HMGCS1,1.06389032638374,6.60736689853627,6.52721873881036,1.94678790427043e-07,1.25145075521737e-05,6.73264870563219,HMGCS1
PDK2,-1.19742335567604,5.02557801481527,-6.47442261766742,1.95620472254815e-07,1.25145075521737e-05,7.03486835171898,PDK2
PIGR,1.97811202669817,4.61475145577161,6.46830624992473,1.99228515585313e-07,1.26778907774844e-05,7.12971765628591,PIGR
PYCR1,0.67490280188151,7.111681950135,6.45540950803055,2.07057481260601e-07,1.31067385637961e-05,6.54825763605069,PYCR1
IDI1,0.710799224701478,8.60660510855766,6.52815840985861,2.12199506743697e-07,1.33619029717615e-05,6.27634959737478,IDI1
GPR15LG,-0.710651846399317,6.72143388488522,-6.44287153519867,2.14965622109146e-07,1.34655809224307e-05,6.51758879090667,GPR15LG
FDFT1,0.383727788944533,9.92790911403852,6.43795682695446,2.18147853588448e-07,1.35388457716217e-05,6.05701637004581,FDFT1
SOX4,-0.722603207407229,6.20854036132913,-6.43759096154798,2.18386636708623e-07,1.35388457716217e-05,6.69065256958578,SOX4
MCM4,0.543627119383339,7.94825937222984,6.43133403262306,2.22511217368673e-07,1.37238072374002e-05,6.2967122767305,MCM4
OAS3,1.1681879127348,8.04223464353011,6.95361209708793,2.37359454137906e-07,1.45649089536561e-05,6.46796897300978,OAS3
CXCL2,3.03616476372987,0.568128929308159,6.37465994898724,2.63633704596098e-07,1.59946601753643e-05,6.52286757230547,CXCL2
PPP1R14D,0.822845380526715,6.14611354486814,6.3744007670315,2.63838356614453e-07,1.59946601753643e-05,6.46562483019208,PPP1R14D
EBP,0.447809915715856,9.68059800597427,6.3733757061857,2.64649320270848e-07,1.59946601753643e-05,5.87850127006187,EBP
MSMO1,0.713133313662698,8.65615997563667,6.45430841255872,2.66961700196566e-07,1.60439043125641e-05,6.04303004811638,MSMO1
LCN15,-0.46485050669367,9.65012111620491,-6.36900910722655,2.68132100010426e-07,1.60439043125641e-05,5.86403210161313,LCN15
SERPINH1,-0.636744150773953,6.72265154214541,-6.35258677914296,2.81648559753623e-07,1.67692437037467e-05,6.32222710817364,SERPINH1
CX3CL1,1.22536741719134,5.36677955826813,6.34456080559037,2.88501755989052e-07,1.70926631491642e-05,6.59488050495361,CX3CL1
CD47,0.554787674122374,7.7384427057381,6.32380558157161,3.07012476037768e-07,1.81001914181678e-05,6.05011748257986,CD47
CAT,-0.452487529878931,8.54706783749872,-6.31181734417958,3.18244068730145e-07,1.86708361688656e-05,5.864914464522,CAT
BIK,1.57074119191524,4.13419313768389,6.30895604432657,3.20985330391245e-07,1.8740245478716e-05,6.64209891262772,BIK
TXNRD1,0.462310472137851,8.7526746665737,6.30232488631578,3.27429968059287e-07,1.90241556804302e-05,5.80950145587515,TXNRD1
SLC5A1,0.846691033416448,6.27346981669908,6.29905166324815,3.30658948642458e-07,1.91193998813598e-05,6.19308866937626,SLC5A1
PLAAT3,-1.00580848271964,5.34588977023821,-6.29566171843835,3.34036845398432e-07,1.92223021033825e-05,6.47816370193819,PLAAT3
CLMN,-0.640859744367095,7.31813465726027,-6.28985211397603,3.39906724257276e-07,1.94669436792488e-05,6.06585114498638,CLMN
