,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
FGD1,-0.255522187265711,2.58926672840756,-0.632824755839906,0.531016757575882,0.771693879091968,-6.13612806152893,FGD1
SLC15A3,-0.368291163697871,0.333432320790984,-0.632478535104896,0.531240235171889,0.771925372527764,-5.71347329287533,SLC15A3
ANKRD37,-0.36200277220032,0.791656958383953,-0.632078722539696,0.531498367010015,0.771934254637481,-5.72500951991879,ANKRD37
SMIM10L2A,0.322214280414431,0.866851001192558,0.632031537700659,0.53152883543678,0.771934254637481,-5.86386371185237,SMIM10L2A
HSP90AB1,0.0375716086877844,10.3230566631957,0.63202290449177,0.53153441021499,0.771934254637481,-7.90266968785098,HSP90AB1
FUT10,0.128697795044174,4.64010738182625,0.631874537577048,0.531630220984096,0.771934254637481,-6.77539279248244,FUT10
CHERP,-0.179103226452297,4.4987632959812,-0.631859353118785,0.531791607128556,0.771934254637481,-6.72345004094082,CHERP
LRCH4,-0.167210871434408,3.24228734730332,-0.631558817177826,0.53183413387018,0.771934254637481,-6.37178591845776,LRCH4
TMEM220,-0.280090738525415,1.14318903254895,-0.631551915329589,0.531838591997284,0.771934254637481,-5.86734798254343,TMEM220
ZNF530,-0.1844345513638,4.05819340656858,-0.631551162609033,0.531839078205043,0.771934254637481,-6.60583677901675,ZNF530
EPN2,0.1800790407669,4.00420816973499,0.631535835039973,0.531848978853344,0.771934254637481,-6.54473683384359,EPN2
WAC,0.0832311814979816,6.92026492166258,0.631475144223464,0.531888182271623,0.771934254637481,-7.33743847003053,WAC
MATCAP2,-0.267064477883888,2.50886070625446,-0.631095487607155,0.532133457303467,0.772175393659142,-6.13932600179918,MATCAP2
ZNF736,-0.172856294116624,4.31675213637076,-0.631006993617383,0.53220515523673,0.772175393659142,-6.69093927601694,ZNF736
TRPV1,-0.390671586444753,0.020997575181121,-0.63087119775946,0.532278386598949,0.772175393659142,-5.73459490488532,TRPV1
FPGT,-0.129029107053446,4.46234506888532,-0.630820499783767,0.532311148983782,0.772175393659142,-6.67978669500112,FPGT
ATF2,0.124879861386169,5.53473251121605,0.630159224820936,0.532738580112913,0.772702231430054,-6.98221406347618,ATF2
TRIM27,-0.0756413816417334,6.6005561685175,-0.629924683087164,0.532890225401212,0.772828981176942,-7.22735258579786,TRIM27
ZC2HC1A,-0.311499079488953,1.51558533001939,-0.629228428779158,0.533340529786656,0.773388781256826,-5.8455875086082,ZC2HC1A
RNPEPL1,-0.114519344650549,5.85466079856887,-0.628903181448681,0.533550953186533,0.773560207739317,-7.07083886404489,RNPEPL1
SMAD3,0.117659868785187,5.91193436347201,0.629079954910999,0.533587385333448,0.773560207739317,-7.13447116692122,SMAD3
KCTD15,0.282566826957902,1.52660085616522,0.628512511475322,0.533803760587364,0.77360379360714,-5.95091462352383,KCTD15
SUCLG1,-0.054844946574768,7.22223297513186,-0.628466958889685,0.53383324234424,0.77360379360714,-7.43226878451412,SUCLG1
TBL1X,-0.120534596671192,5.61248109783512,-0.628412746128864,0.533868330108986,0.77360379360714,-6.96706410268056,TBL1X
ZNF814,0.361821372302472,1.53914156423541,0.628315088383619,0.533931539550543,0.77360379360714,-5.88298261300958,ZNF814
ALOXE3,-0.43384849032185,0.16837288292301,-0.628303467725406,0.533939061339724,0.77360379360714,-5.7676276548662,ALOXE3
NOXA1,-0.136164344770427,4.45827290130841,-0.62803987419325,0.534109694476145,0.773757804801806,-6.68139787632966,NOXA1
TERF2,0.101066738472403,4.93835893723459,0.627879973981255,0.53421321737451,0.77381456887429,-6.86912471174869,TERF2
FAS,-0.126039209227439,4.55554497883334,-0.627226161356202,0.534636619981176,0.774307193909036,-6.68435281267505,FAS
PDCD6,0.0673344472283803,6.88063461127091,0.627153409205837,0.534683744482102,0.774307193909036,-7.36574709709009,PDCD6
PLCG1,0.14965230451367,3.88601636327842,0.626966098320563,0.534805083360358,0.774307193909036,-6.53532210733368,PLCG1
DOCK4,-0.545051581041982,-0.168526875738794,-0.627318771978956,0.534810830614647,0.774307193909036,-5.69501814980962,DOCK4
PPIP5K1,-0.151092171337903,4.45122147345753,-0.626284120758083,0.535246986841511,0.774845391278629,-6.74017955785339,PPIP5K1
SCMH1,0.136357715059269,4.81035056104819,0.626155957401088,0.535330054760954,0.774872375569863,-6.83299689988699,SCMH1
ECHDC2,-0.124554005678223,4.70041796994674,-0.625526854423647,0.535737900501631,0.775188527170722,-6.79374438858812,ECHDC2
NUMB,0.0580964184147437,7.43244896753471,0.625432446694299,0.535799118870841,0.775188527170722,-7.46881298793542,NUMB
C18orf21,-0.218737753316577,2.23067830294856,-0.625305178498109,0.535881651318123,0.775188527170722,-6.0881417545277,C18orf21
XPO7,0.118602596868225,5.50310619107631,0.625280251882884,0.53589781681921,0.775188527170722,-6.93900095492307,XPO7
FAM118B,-0.0928835788515423,5.82631583481496,-0.625241084859353,0.535923218080648,0.775188527170722,-7.01982243543704,FAM118B
DBNDD1,0.150127069131406,3.79899983359675,0.625196789169667,0.53595194623416,0.775188527170722,-6.49436640891313,DBNDD1
MAPK7,-0.207211173363533,3.04741423913186,-0.625123237725727,0.535999650116548,0.775188527170722,-6.29950940366018,MAPK7
DOC2A,0.216344526028668,1.6740075849432,0.624929229829233,0.536125490166049,0.775216837656469,-6.05363128216131,DOC2A
C2orf15,0.202768920591597,2.77920403658245,0.624894316165037,0.536148137991728,0.775216837656469,-6.23837259272101,C2orf15
PRPF38B,-0.155477649549606,3.73847059313477,-0.624410283494094,0.536462172512586,0.775561510382495,-6.46612141840202,PRPF38B
ITGA3,0.105017108719053,6.95958348020441,0.625734920680674,0.536561385229144,0.775561510382495,-7.45375696332158,ITGA3
JAK3,0.443495221253613,0.182027997435203,0.624343934948812,0.536579972386525,0.775561510382495,-5.80299384544818,JAK3
KIF1B,-0.101894646729049,5.54079573184541,-0.624122775902641,0.536648749673935,0.775567713569865,-7.01262808404796,KIF1B
UCKL1,0.0921975917328623,5.7878178785282,0.623642298007734,0.536960630351662,0.775914578809835,-7.02103310936188,UCKL1
RBL1,0.152529815800002,4.8799111931352,0.623481188702973,0.537065228524827,0.775914578809835,-6.79103138169965,RBL1
LOXL1,0.357024423972812,0.9275251292561,0.62335977972479,0.537144058828505,0.775914578809835,-5.82108879860317,LOXL1
