,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
RGS14,-0.0615829570185409,2.06179164599181,-0.174008631950202,0.862874815830777,0.941339598163224,-6.07389202597445,RGS14
SYNGR1,0.0939079655942729,0.341681206143501,0.173611923125575,0.863184216404279,0.941339598163224,-5.7111647141785,SYNGR1
RNF207,-0.10201435533005,-0.341580117903586,-0.173573745938186,0.863213992657508,0.941339598163224,-5.67720102388648,RNF207
FANCE,0.0362081698311094,4.09224031216427,0.173419726838987,0.863334121735641,0.941339598163224,-6.52674918479252,FANCE
RNF126,0.0159719258923339,6.70979207993112,0.173368881276519,0.863373780077677,0.941339598163224,-7.24731697566416,RNF126
BMT2,-0.0411790119682229,3.72049986602667,-0.173327570141934,0.863406002054998,0.941339598163224,-6.45078269795635,BMT2
NSA2,0.0280855569983656,4.48737959184653,0.173252081316898,0.863464882658105,0.941339598163224,-6.65427809287518,NSA2
AGA,0.0423586162120668,3.73195473179844,0.173246389765958,0.863469322048637,0.941339598163224,-6.48917426877099,AGA
LZTFL1,0.0310330972187547,3.86849652815179,0.17318116984846,0.86352019368547,0.941339598163224,-6.47001122636521,LZTFL1
UBE3C,-0.0272846524660384,6.80325852330814,-0.173348847034091,0.863541669800709,0.941339598163224,-7.29175535286425,UBE3C
ARHGEF12,-0.0191300688326734,6.51033936836124,-0.173037223248915,0.863632474346794,0.941339598163224,-7.2159412622221,ARHGEF12
ZFP14,-0.0600717459332034,2.92119586539639,-0.172957615518748,0.86369457089077,0.941339598163224,-6.27438451961875,ZFP14
CCAR1,0.0229762429920095,6.13201768708506,0.172954645673643,0.863696887480766,0.941339598163224,-7.07402070962547,CCAR1
LINGO1,0.0784877548747172,1.0769579749442,0.172734534076574,0.86386858614336,0.941441417682692,-5.79899886372574,LINGO1
ZNF189,-0.0870247730992384,1.51266121263999,-0.172457304055228,0.864084849740343,0.941591781084272,-5.86759472923972,ZNF189
CCDC57,-0.0633829872602596,2.15232801990774,-0.172256364347004,0.86424160688464,0.941626122209435,-6.12741089865372,CCDC57
DPH3,0.0280483866648158,4.78542861489755,0.172216188621379,0.864272949452894,0.941626122209435,-6.75920547614489,DPH3
NDUFAF6,-0.0357449644892043,4.17960138155847,-0.171614329126142,0.864742508945506,0.942052369120254,-6.57406103883724,NDUFAF6
PFDN6,-0.0433237516243326,3.26074094436248,-0.171468509922194,0.864856281864699,0.942090979257924,-6.35433877734808,PFDN6
POLR2H,-0.0172725112306793,6.4016014490778,-0.171312999459457,0.864977619444033,0.942100164762168,-7.1592008943119,POLR2H
TET2,-0.0388434045233677,4.24990390456297,-0.171256917349707,0.865021378520714,0.942100164762168,-6.52261911237792,TET2
RTF1,-0.0243493575357592,5.30482056313681,-0.171021378936981,0.865205166328005,0.942215006829673,-6.88942268338276,RTF1
MOB1B,0.0590665353211866,3.67229114306782,0.170685077982364,0.865514266982176,0.942466282389736,-6.38346129462294,MOB1B
SPTY2D1OS,0.073113669364602,0.39397378475711,0.170487315246463,0.865621918019553,0.942498172009883,-5.7350517881046,SPTY2D1OS
PNPO,-0.0262483692484832,4.92168940286316,-0.169414328219911,0.866459331391783,0.943252636588412,-6.76563417426968,PNPO
PHAF1,0.0263105512164632,5.07998587305939,0.169398482423009,0.866471699428684,0.943252636588412,-6.84150290307131,PHAF1
NOP9,0.080738720596434,1.04654046243329,0.169029415954557,0.866759774596106,0.943400717454462,-5.80975477508005,NOP9
COQ4,0.0232593170610924,5.58136710918641,0.169023225194722,0.866764606956997,0.943400717454462,-6.95179182895114,COQ4
APBB2,-0.0380535299124345,4.35553685395543,-0.168870577407453,0.866883761857907,0.943445027949059,-6.60180236671003,APBB2
CEP131,0.0377833014512214,3.73395419951713,0.168557389411613,0.867128242265513,0.943625712063638,-6.43047530084373,CEP131
ACVR1C,-0.0525143849840348,2.40766569918978,-0.168126161888428,0.867464888244711,0.943721319831361,-6.12823503899003,ACVR1C
FUNDC1,-0.0249510862228144,4.91364863370992,-0.168085939459712,0.867496289930216,0.943721319831361,-6.76602195666714,FUNDC1
SEC22C,-0.039868184391175,3.97097292227965,-0.168085352072916,0.867496748505223,0.943721319831361,-6.48827161690155,SEC22C
RASSF3,-0.0635060809471686,1.37248397098498,-0.168022035463671,0.867546180285027,0.943721319831361,-5.92122005390258,RASSF3
PBDC1,0.0162974830802458,6.43336409443015,0.167942296617015,0.867608433805218,0.943721319831361,-7.19220484560538,PBDC1
PPP2R5C,-0.0138213509664311,7.17808791137369,-0.167734798439848,0.867770435298256,0.943812174473876,-7.36077869797163,PPP2R5C
KLC2,0.0406156301465517,4.18553979925641,0.167542249574923,0.867920770496703,0.943890325234094,-6.55068983739932,KLC2
BEX2,-0.0591554313710181,2.05612403373399,-0.166582579217977,0.868670120693287,0.944619850052276,-6.01760359456317,BEX2
WSB1,0.0198480641441545,5.82155042219803,0.166382487633311,0.868826375996634,0.94470435079211,-7.0730628917117,WSB1
CSNK1D,-0.0141783049767854,7.24820096660647,-0.1660138041346,0.869114301916797,0.944837129096177,-7.40541191968797,CSNK1D
LITAF,-0.0119900379009223,7.86659270372227,-0.165964023985264,0.869153179456906,0.944837129096177,-7.53610663108786,LITAF
VHL,0.0305727303786751,4.61668970058733,0.165924344655169,0.869184168647219,0.944837129096177,-6.71733648673331,VHL
CTH,-0.0374550623395065,3.73456171338489,-0.165670229893759,0.869382634900103,0.94496746045581,-6.52688893276134,CTH
HLF,0.100333913550566,0.3663173680575,0.165558706855953,0.869469738257447,0.944976734323361,-5.71446828009285,HLF
B4GALT1,-0.0287116002392533,4.90955806863373,-0.165396647607192,0.869596315093797,0.94502890409624,-6.81316478696065,B4GALT1
REEP5,-0.0138212048697017,8.27709964918263,-0.164883911129662,0.86999681233709,0.94530830616047,-7.59829905280802,REEP5
LNX2,-0.023020231005809,6.10312954478265,-0.164708005347807,0.870134219950809,0.94530830616047,-7.07529569752741,LNX2
ZNF445,-0.047049983665465,3.3001663935661,-0.164550147566451,0.870257532975776,0.94530830616047,-6.30575441140671,ZNF445
RALGPS1,-0.038376228164446,4.34351766431529,-0.164502392137658,0.870294838509793,0.94530830616047,-6.68194079578313,RALGPS1
TMPRSS4,-0.00987306784168851,9.52883665433824,-0.16443861893393,0.870344657261698,0.94530830616047,-7.78494225558612,TMPRSS4
RAD54B,0.0591271914254214,1.56253422906991,0.164369304469837,0.870398805379365,0.94530830616047,-5.87277908513365,RAD54B
TM2D2,0.0234055868730536,5.22608835536662,0.164360201838144,0.870405916357497,0.94530830616047,-6.89104276632622,TM2D2
RB1,0.0344224748888724,4.77731960918498,0.164188245252511,0.870540250939166,0.94530830616047,-6.72782619270938,RB1
ZBED2,-0.0958537639026574,-0.499586056971731,-0.164161935509424,0.870560804775369,0.94530830616047,-5.69280967736872,ZBED2
